hand,player_0_stack,player_0_profit,player_0_cumulative_profit,player_0_name,player_1_stack,player_1_profit,player_1_cumulative_profit,player_1_name,player_2_stack,player_2_profit,player_2_cumulative_profit,player_2_name,player_3_stack,player_3_profit,player_3_cumulative_profit,player_3_name,player_4_stack,player_4_profit,player_4_cumulative_profit,player_4_name,player_5_stack,player_5_profit,player_5_cumulative_profit,player_5_name
89,211.375,0.0,11.375,Agent 0 (iter 100),136.375,0.0,-63.625,Agent 1 (iter 500),443.875,0.0,243.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
90,233.375,22.0,33.375,Agent 0 (iter 100),116.375,-20.0,-83.625,Agent 1 (iter 500),441.875,-2.0,241.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
91,233.375,0.0,33.375,Agent 0 (iter 100),116.375,0.0,-83.625,Agent 1 (iter 500),441.875,0.0,241.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
92,240.375,7.0,40.375,Agent 0 (iter 100),109.375,-7.0,-90.625,Agent 1 (iter 500),441.875,0.0,241.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,-0.0,-196.75,Agent 5 (iter 2300)
93,240.375,0.0,40.375,Agent 0 (iter 100),109.375,-0.0,-90.625,Agent 1 (iter 500),441.875,0.0,241.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
94,242.375,2.0,42.375,Agent 0 (iter 100),109.375,0.0,-90.625,Agent 1 (iter 500),439.875,-2.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
95,242.375,0.0,42.375,Agent 0 (iter 100),109.375,-0.0,-90.625,Agent 1 (iter 500),439.875,0.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
96,242.375,0.0,42.375,Agent 0 (iter 100),109.375,0.0,-90.625,Agent 1 (iter 500),439.875,0.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
97,242.375,0.0,42.375,Agent 0 (iter 100),109.375,0.0,-90.625,Agent 1 (iter 500),439.875,0.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
98,242.375,0.0,42.375,Agent 0 (iter 100),109.375,0.0,-90.625,Agent 1 (iter 500),439.875,0.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
99,242.375,0.0,42.375,Agent 0 (iter 100),109.375,-0.0,-90.625,Agent 1 (iter 500),439.875,0.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),540.0,0.0,340.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
100,243.375,1.0,43.375,Agent 0 (iter 100),109.375,0.0,-90.625,Agent 1 (iter 500),439.875,0.0,239.875,Agent 2 (iter 1000),-134.875,0.0,-334.875,Agent 3 (iter 1500),539.0,-1.0,339.0,Agent 4 (iter 4000),3.25,0.0,-196.75,Agent 5 (iter 2300)
101,43.375,-200.0,-156.625,Agent 0 (iter 100),-90.625,-200.0,-290.625,Agent 1 (iter 500),239.875,-200.0,39.875,Agent 2 (iter 1000),665.125,800.0,465.125,Agent 3 (iter 1500),539.0,-0.0,339.0,Agent 4 (iter 4000),-196.75,-200.0,-396.75,Agent 5 (iter 2300)
102,43.375,0.0,-156.625,Agent 0 (iter 100),-90.625,0.0,-290.625,Agent 1 (iter 500),239.875,0.0,39.875,Agent 2 (iter 1000),665.125,0.0,465.125,Agent 3 (iter 1500),539.0,-0.0,339.0,Agent 4 (iter 4000),-196.75,0.0,-396.75,Agent 5 (iter 2300)
103,43.375,0.0,-156.625,Agent 0 (iter 100),-90.625,0.0,-290.625,Agent 1 (iter 500),239.875,0.0,39.875,Agent 2 (iter 1000),665.125,0.0,465.125,Agent 3 (iter 1500),539.0,0.0,339.0,Agent 4 (iter 4000),-196.75,0.0,-396.75,Agent 5 (iter 2300)
104,43.375,0.0,-156.625,Agent 0 (iter 100),-90.625,0.0,-290.625,Agent 1 (iter 500),239.875,0.0,39.875,Agent 2 (iter 1000),665.125,0.0,465.125,Agent 3 (iter 1500),539.0,0.0,339.0,Agent 4 (iter 4000),-196.75,0.0,-396.75,Agent 5 (iter 2300)
105,43.375,0.0,-156.625,Agent 0 (iter 100),-90.625,0.0,-290.625,Agent 1 (iter 500),239.875,0.0,39.875,Agent 2 (iter 1000),665.125,0.0,465.125,Agent 3 (iter 1500),539.0,0.0,339.0,Agent 4 (iter 4000),-196.75,0.0,-396.75,Agent 5 (iter 2300)
106,-156.625,-200.0,-356.625,Agent 0 (iter 100),-290.625,-200.0,-490.625,Agent 1 (iter 500),921.875,682.0,721.875,Agent 2 (iter 1000),465.125,-200.0,265.125,Agent 3 (iter 1500),459.0,-80.0,259.0,Agent 4 (iter 4000),-198.75,-2.0,-398.75,Agent 5 (iter 2300)
107,-156.625,0.0,-356.625,Agent 0 (iter 100),-290.625,0.0,-490.625,Agent 1 (iter 500),921.875,0.0,721.875,Agent 2 (iter 1000),465.125,0.0,265.125,Agent 3 (iter 1500),459.0,0.0,259.0,Agent 4 (iter 4000),-198.75,0.0,-398.75,Agent 5 (iter 2300)
108,-156.625,0.0,-356.625,Agent 0 (iter 100),-290.625,0.0,-490.625,Agent 1 (iter 500),921.875,0.0,721.875,Agent 2 (iter 1000),465.125,0.0,265.125,Agent 3 (iter 1500),459.0,0.0,259.0,Agent 4 (iter 4000),-198.75,0.0,-398.75,Agent 5 (iter 2300)
109,-156.625,0.0,-356.625,Agent 0 (iter 100),-290.625,0.0,-490.625,Agent 1 (iter 500),921.875,0.0,721.875,Agent 2 (iter 1000),465.125,0.0,265.125,Agent 3 (iter 1500),459.0,0.0,259.0,Agent 4 (iter 4000),-198.75,-0.0,-398.75,Agent 5 (iter 2300)
110,-142.625,14.0,-342.625,Agent 0 (iter 100),-290.625,0.0,-490.625,Agent 1 (iter 500),920.875,-1.0,720.875,Agent 2 (iter 1000),465.125,0.0,265.125,Agent 3 (iter 1500),459.0,0.0,259.0,Agent 4 (iter 4000),-211.75,-13.0,-411.75,Agent 5 (iter 2300)
111,-342.625,-200.0,-542.625,Agent 0 (iter 100),267.375,558.0,67.375,Agent 1 (iter 500),720.875,-200.0,520.875,Agent 2 (iter 1000),352.875,-112.25,152.875,Agent 3 (iter 1500),413.25,-45.75,213.25,Agent 4 (iter 4000),-211.75,-0.0,-411.75,Agent 5 (iter 2300)
112,-335.875,6.75,-535.875,Agent 0 (iter 100),267.375,0.0,67.375,Agent 1 (iter 500),714.125,-6.75,514.125,Agent 2 (iter 1000),352.875,0.0,152.875,Agent 3 (iter 1500),413.25,0.0,213.25,Agent 4 (iter 4000),-211.75,0.0,-411.75,Agent 5 (iter 2300)
113,-329.375,6.5,-529.375,Agent 0 (iter 100),267.375,0.0,67.375,Agent 1 (iter 500),714.125,0.0,514.125,Agent 2 (iter 1000),352.875,0.0,152.875,Agent 3 (iter 1500),406.75,-6.5,206.75,Agent 4 (iter 4000),-211.75,0.0,-411.75,Agent 5 (iter 2300)
114,-329.375,0.0,-529.375,Agent 0 (iter 100),267.375,0.0,67.375,Agent 1 (iter 500),714.125,0.0,514.125,Agent 2 (iter 1000),352.875,0.0,152.875,Agent 3 (iter 1500),406.75,0.0,206.75,Agent 4 (iter 4000),-211.75,0.0,-411.75,Agent 5 (iter 2300)
115,-329.375,0.0,-529.375,Agent 0 (iter 100),267.375,0.0,67.375,Agent 1 (iter 500),714.125,0.0,514.125,Agent 2 (iter 1000),352.875,0.0,152.875,Agent 3 (iter 1500),406.75,-0.0,206.75,Agent 4 (iter 4000),-211.75,0.0,-411.75,Agent 5 (iter 2300)
116,-333.875,-4.5,-533.875,Agent 0 (iter 100),262.875,-4.5,62.875,Agent 1 (iter 500),709.625,-4.5,509.625,Agent 2 (iter 1000),429.625,76.75,229.625,Agent 3 (iter 1500),343.5,-63.25,143.5,Agent 4 (iter 4000),-211.75,-0.0,-411.75,Agent 5 (iter 2300)
117,-333.875,0.0,-533.875,Agent 0 (iter 100),262.875,0.0,62.875,Agent 1 (iter 500),709.625,0.0,509.625,Agent 2 (iter 1000),429.625,0.0,229.625,Agent 3 (iter 1500),343.5,0.0,143.5,Agent 4 (iter 4000),-211.75,0.0,-411.75,Agent 5 (iter 2300)
118,-333.875,0.0,-533.875,Agent 0 (iter 100),262.875,0.0,62.875,Agent 1 (iter 500),709.625,0.0,509.625,Agent 2 (iter 1000),429.625,0.0,229.625,Agent 3 (iter 1500),343.5,0.0,143.5,Agent 4 (iter 4000),-211.75,0.0,-411.75,Agent 5 (iter 2300)
119,-378.375,-44.5,-578.375,Agent 0 (iter 100),218.375,-44.5,18.375,Agent 1 (iter 500),695.875,-13.75,495.875,Agent 2 (iter 1000),429.625,-0.0,229.625,Agent 3 (iter 1500),452.75,109.25,252.75,Agent 4 (iter 4000),-218.25,-6.5,-418.25,Agent 5 (iter 2300)
120,-379.375,-1.0,-579.375,Agent 0 (iter 100),18.375,-200.0,-181.625,Agent 1 (iter 500),925.25,229.375,725.25,Agent 2 (iter 1000),406.75,-22.875,206.75,Agent 3 (iter 1500),447.25,-5.5,247.25,Agent 4 (iter 4000),-218.25,-0.0,-418.25,Agent 5 (iter 2300)
121,-379.375,0.0,-579.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),925.25,0.0,725.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),447.25,0.0,247.25,Agent 4 (iter 4000),-218.25,0.0,-418.25,Agent 5 (iter 2300)
122,-370.375,9.0,-570.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),925.25,0.0,725.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,-2.0,245.25,Agent 4 (iter 4000),-225.25,-7.0,-425.25,Agent 5 (iter 2300)
123,-370.375,0.0,-570.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),925.25,0.0,725.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-225.25,0.0,-425.25,Agent 5 (iter 2300)
124,-363.375,7.0,-563.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,-5.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-227.25,-2.0,-427.25,Agent 5 (iter 2300)
125,-363.375,0.0,-563.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-227.25,0.0,-427.25,Agent 5 (iter 2300)
126,-363.375,0.0,-563.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,-0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-227.25,0.0,-427.25,Agent 5 (iter 2300)
127,-363.375,0.0,-563.375,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-227.25,0.0,-427.25,Agent 5 (iter 2300)
128,-358.875,4.5,-558.875,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,-4.5,-431.75,Agent 5 (iter 2300)
129,-358.875,0.0,-558.875,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,-0.0,-431.75,Agent 5 (iter 2300)
130,-358.875,0.0,-558.875,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
131,-358.875,0.0,-558.875,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,-0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
132,-358.875,0.0,-558.875,Agent 0 (iter 100),18.375,0.0,-181.625,Agent 1 (iter 500),920.25,0.0,720.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
133,-355.875,3.0,-555.875,Agent 0 (iter 100),17.375,-1.0,-182.625,Agent 1 (iter 500),918.25,-2.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
134,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
135,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,-0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
136,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
137,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,-0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
138,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
139,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
140,-355.875,0.0,-555.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),918.25,0.0,718.25,Agent 2 (iter 1000),406.75,0.0,206.75,Agent 3 (iter 1500),445.25,0.0,245.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
141,-172.875,183.0,-372.875,Agent 0 (iter 100),17.375,0.0,-182.625,Agent 1 (iter 500),911.75,-6.5,711.75,Agent 2 (iter 1000),232.25,-174.5,32.25,Agent 3 (iter 1500),443.25,-2.0,243.25,Agent 4 (iter 4000),-231.75,-0.0,-431.75,Agent 5 (iter 2300)
142,-116.875,56.0,-316.875,Agent 0 (iter 100),13.875,-3.5,-186.125,Agent 1 (iter 500),860.25,-51.5,660.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),442.25,-1.0,242.25,Agent 4 (iter 4000),-231.75,0.0,-431.75,Agent 5 (iter 2300)
143,-111.375,5.5,-311.375,Agent 0 (iter 100),13.875,0.0,-186.125,Agent 1 (iter 500),860.25,0.0,660.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),437.75,-4.5,237.75,Agent 4 (iter 4000),-232.75,-1.0,-432.75,Agent 5 (iter 2300)
144,-92.875,18.5,-292.875,Agent 0 (iter 100),13.875,0.0,-186.125,Agent 1 (iter 500),841.75,-18.5,641.75,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),437.75,0.0,237.75,Agent 4 (iter 4000),-232.75,-0.0,-432.75,Agent 5 (iter 2300)
145,-109.375,-16.5,-309.375,Agent 0 (iter 100),63.375,49.5,-136.625,Agent 1 (iter 500),825.25,-16.5,625.25,Agent 2 (iter 1000),232.25,-0.0,32.25,Agent 3 (iter 1500),421.25,-16.5,221.25,Agent 4 (iter 4000),-232.75,-0.0,-432.75,Agent 5 (iter 2300)
146,-109.375,0.0,-309.375,Agent 0 (iter 100),63.375,0.0,-136.625,Agent 1 (iter 500),825.25,0.0,625.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),421.25,0.0,221.25,Agent 4 (iter 4000),-232.75,0.0,-432.75,Agent 5 (iter 2300)
147,-87.25,22.125,-287.25,Agent 0 (iter 100),63.375,0.0,-136.625,Agent 1 (iter 500),825.25,0.0,625.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),399.125,-22.125,199.125,Agent 4 (iter 4000),-232.75,0.0,-432.75,Agent 5 (iter 2300)
148,-85.25,2.0,-285.25,Agent 0 (iter 100),63.375,0.0,-136.625,Agent 1 (iter 500),825.25,0.0,625.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),399.125,0.0,199.125,Agent 4 (iter 4000),-234.75,-2.0,-434.75,Agent 5 (iter 2300)
149,-85.25,0.0,-285.25,Agent 0 (iter 100),63.375,0.0,-136.625,Agent 1 (iter 500),825.25,0.0,625.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),399.125,0.0,199.125,Agent 4 (iter 4000),-234.75,0.0,-434.75,Agent 5 (iter 2300)
150,-85.25,0.0,-285.25,Agent 0 (iter 100),63.375,0.0,-136.625,Agent 1 (iter 500),825.25,0.0,625.25,Agent 2 (iter 1000),232.25,0.0,32.25,Agent 3 (iter 1500),399.125,0.0,199.125,Agent 4 (iter 4000),-234.75,0.0,-434.75,Agent 5 (iter 2300)
151,-83.25,2.0,-283.25,Agent 0 (iter 100),63.375,0.0,-136.625,Agent 1 (iter 500),823.25,-2.0,623.25,Agent 2 (iter 1000),232.25,-0.0,32.25,Agent 3 (iter 1500),399.125,0.0,199.125,Agent 4 (iter 4000),-234.75,0.0,-434.75,Agent 5 (iter 2300)
152,-30.375,52.875,-230.375,Agent 0 (iter 100),58.875,-4.5,-141.125,Agent 1 (iter 500),823.25,0.0,623.25,Agent 2 (iter 1000),216.5,-15.75,16.5,Agent 3 (iter 1500),366.5,-32.625,166.5,Agent 4 (iter 4000),-234.75,0.0,-434.75,Agent 5 (iter 2300)
153,-25.375,5.0,-225.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),818.25,-5.0,618.25,Agent 2 (iter 1000),216.5,0.0,16.5,Agent 3 (iter 1500),366.5,0.0,166.5,Agent 4 (iter 4000),-234.75,0.0,-434.75,Agent 5 (iter 2300)
154,-112.375,-87.0,-312.375,Agent 0 (iter 100),58.875,-0.0,-141.125,Agent 1 (iter 500),618.25,-200.0,418.25,Agent 2 (iter 1000),16.5,-200.0,-183.5,Agent 3 (iter 1500),359.5,-7.0,159.5,Agent 4 (iter 4000),259.25,494.0,59.25,Agent 5 (iter 2300)
155,-95.375,17.0,-295.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),16.5,0.0,-183.5,Agent 3 (iter 1500),342.5,-17.0,142.5,Agent 4 (iter 4000),259.25,0.0,59.25,Agent 5 (iter 2300)
156,-95.375,0.0,-295.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),16.5,0.0,-183.5,Agent 3 (iter 1500),342.5,0.0,142.5,Agent 4 (iter 4000),259.25,0.0,59.25,Agent 5 (iter 2300)
157,-93.375,2.0,-293.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),14.5,-2.0,-185.5,Agent 3 (iter 1500),342.5,0.0,142.5,Agent 4 (iter 4000),259.25,0.0,59.25,Agent 5 (iter 2300)
158,-93.375,-0.0,-293.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),342.5,0.0,142.5,Agent 4 (iter 4000),259.25,0.0,59.25,Agent 5 (iter 2300)
159,-93.375,0.0,-293.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),342.5,0.0,142.5,Agent 4 (iter 4000),259.25,0.0,59.25,Agent 5 (iter 2300)
160,-77.375,16.0,-277.375,Agent 0 (iter 100),58.875,-0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,-14.0,128.5,Agent 4 (iter 4000),257.25,-2.0,57.25,Agent 5 (iter 2300)
161,-77.375,0.0,-277.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),257.25,0.0,57.25,Agent 5 (iter 2300)
162,-77.375,0.0,-277.375,Agent 0 (iter 100),58.875,0.0,-141.125,Agent 1 (iter 500),618.25,0.0,418.25,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),257.25,0.0,57.25,Agent 5 (iter 2300)
163,-6.375,71.0,-206.375,Agent 0 (iter 100),26.125,-32.75,-173.875,Agent 1 (iter 500),585.5,-32.75,385.5,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),251.75,-5.5,51.75,Agent 5 (iter 2300)
164,-6.375,0.0,-206.375,Agent 0 (iter 100),26.125,0.0,-173.875,Agent 1 (iter 500),585.5,0.0,385.5,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),251.75,0.0,51.75,Agent 5 (iter 2300)
165,-0.875,5.5,-200.875,Agent 0 (iter 100),26.125,0.0,-173.875,Agent 1 (iter 500),580.0,-5.5,380.0,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),251.75,-0.0,51.75,Agent 5 (iter 2300)
166,-0.875,-0.0,-200.875,Agent 0 (iter 100),26.125,0.0,-173.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),251.75,0.0,51.75,Agent 5 (iter 2300)
167,-0.875,0.0,-200.875,Agent 0 (iter 100),26.125,0.0,-173.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),328.5,0.0,128.5,Agent 4 (iter 4000),251.75,0.0,51.75,Agent 5 (iter 2300)
168,18.625,19.5,-181.375,Agent 0 (iter 100),24.125,-2.0,-175.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),311.0,-17.5,111.0,Agent 4 (iter 4000),251.75,0.0,51.75,Agent 5 (iter 2300)
169,18.625,0.0,-181.375,Agent 0 (iter 100),24.125,0.0,-175.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),311.0,0.0,111.0,Agent 4 (iter 4000),251.75,0.0,51.75,Agent 5 (iter 2300)
170,18.625,-0.0,-181.375,Agent 0 (iter 100),24.125,0.0,-175.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),14.5,0.0,-185.5,Agent 3 (iter 1500),311.0,0.0,111.0,Agent 4 (iter 4000),251.75,-0.0,51.75,Agent 5 (iter 2300)
171,24.625,6.0,-175.375,Agent 0 (iter 100),24.125,0.0,-175.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),13.5,-1.0,-186.5,Agent 3 (iter 1500),311.0,0.0,111.0,Agent 4 (iter 4000),246.75,-5.0,46.75,Agent 5 (iter 2300)
172,26.625,2.0,-173.375,Agent 0 (iter 100),24.125,0.0,-175.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),13.5,0.0,-186.5,Agent 3 (iter 1500),311.0,0.0,111.0,Agent 4 (iter 4000),244.75,-2.0,44.75,Agent 5 (iter 2300)
173,26.625,0.0,-173.375,Agent 0 (iter 100),24.125,0.0,-175.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),13.5,0.0,-186.5,Agent 3 (iter 1500),311.0,0.0,111.0,Agent 4 (iter 4000),244.75,0.0,44.75,Agent 5 (iter 2300)
174,25.625,-1.0,-174.375,Agent 0 (iter 100),22.125,-2.0,-177.875,Agent 1 (iter 500),580.0,-0.0,380.0,Agent 2 (iter 1000),43.875,30.375,-156.125,Agent 3 (iter 1500),283.625,-27.375,83.625,Agent 4 (iter 4000),244.75,-0.0,44.75,Agent 5 (iter 2300)
175,34.625,9.0,-165.375,Agent 0 (iter 100),22.125,0.0,-177.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),43.875,0.0,-156.125,Agent 3 (iter 1500),283.625,0.0,83.625,Agent 4 (iter 4000),235.75,-9.0,35.75,Agent 5 (iter 2300)
176,34.625,0.0,-165.375,Agent 0 (iter 100),22.125,0.0,-177.875,Agent 1 (iter 500),580.0,0.0,380.0,Agent 2 (iter 1000),43.875,0.0,-156.125,Agent 3 (iter 1500),283.625,0.0,83.625,Agent 4 (iter 4000),235.75,0.0,35.75,Agent 5 (iter 2300)
